36226,41011,36910
36568,41011,38277
36227,40328,37252
36568,39986,37936
36910,40669,37935
36568,40670,38619
36910,40670,37593
37251,40669,38277
36910,44771,37252
36569,38277,38619
35543,35885,36227
35543,35884,39644
35885,36226,36568
36227,36226,39644
35885,42037,36910
36226,36910,42720
37594,1705381,36569
38277,38619,39302
37935,40328,36910
37593,42036,36227
38277,42037,39986
37593,41694,35884
37252,41353,39986
37935,41011,35884
37252,3312679,39986
37594,35885,35543
37251,35885,40670
37252,35543,36227
38619,38961,39986
36910,39644,36226
35543,39302,39302
36226,39986,36568
36227,38960,38960
36226,65959,37252
36226,38619,40328
36569,38619,37252
36227,39645,38619
36910,40328,36910
36569,39985,38960
36910,41012,36569
36910,40328,38961
38277,40669,36910
39644,39645,38278
39644,39302,37936
38961,39644,37936
38619,38961,37594
37935,38961,38618
37593,38961,38277
37594,39302,37593
37593,38960,37593
37935,38619,38277
38619,38277,35884
42720,38277,41011
37593,37936,35543
37593,39302,40670
37594,39645,35885
36910,39302,40327
37252,39302,36227
37593,39303,38961
37252,37593,37935
36568,36226,62542
35885,36568,38960
35201,36910,36568
35543,37252,37252
36568,37252,38619
37252,37594,35885
36226,37593,39303
36568,37935,36226
35202,38619,38961
34859,37935,35885
35543,37594,39302
34860,43403,36910
35201,38619,38960
35543,308609,36910
4482523,38277,38619
35201,38619,36910
34860,37935,38619
35202,39644,36910
35201,39986,38619
34860,39302,37594
35202,39302,38277
35201,38619,36910
34859,37594,37936
35202,36568,37252
34860,36569,37935
37935,36911,37251
41011,36910,44770
40669,36910,37594
39986,37594,37593
759732,37252,37935
39644,37593,37252
39644,36910,37593
39302,37593,37594
39302,37594,37593
39302,37935,37594
39645,38277,37936
38619,38277,37594
38277,37935,37593
37935,36910,37593
44770,36227,308267
38618,36226,37935
38277,36568,37935
37593,36569,38277
38277,36227,36910
37252,36226,39302
37252,36568,36568
37593,36910,39302
36910,37594,36227
36227,37252,39302
35885,37593,36568
35884,37594,38961
36569,37935,36568
36226,38277,38961
36910,37935,36910
36910,36910,38960
37252,36568,37252
37252,36568,38619
37593,35544,36568
37252,35885,38961
37594,36226,36569
37252,36226,38277
36910,36227,36569
36910,36226,37935
36227,36226,36910
36227,36568,37594
36568,36910,37252
63568,36910,37935
37594,37252,37594
38619,36568,37593
39644,36227,37594
39644,36910,38277
37593,37252,37593
37252,37935,37593
37935,37594,38960
37593,36910,37593
37936,36569,36910
37594,36910,39302
37252,36910,35885
37935,37593,39303
37936,37252,36227
37936,37594,38961
38277,37594,35543
37935,36910,46137
37252,36226,35543
36910,37252,40669
154476,37252,35543
37594,37594,39644
36910,38961,47163
36569,39986,39986
36910,39302,39644
36568,39644,39986
36910,38961,36911
37251,39302,37935
37252,39302,36910
37594,38277,38618
36568,36227,35543
36910,37252,38277
36568,36568,35543
36569,37594,38278
36227,38618,34859
36569,39986,39302
36569,38618,35543
35201,61175,37594
35543,39303,37594
35202,38619,36227
35885,38277,38277
37594,38277,35885
38277,38277,38619
38277,38277,36227
38961,37935,38277
39302,37594,36227
39643,37935,38277
39302,38277,36226
38961,37594,37935
39644,37935,36227
39645,38277,38278
39302,37935,36226
38961,37935,36568
38961,39303,38961
38619,39303,35543
38960,39302,39302
38277,38961,35543
37935,38277,39303
38277,38278,36227
37935,38960,38961
36910,38960,35884
37593,39303,39302
36910,39302,35543
37252,38961,38960
37593,38961,36227
37594,38277,38619
37593,37935,35885
37593,37593,38961
38619,37935,36227
38619,36911,38961
38961,36227,36227
38619,36910,38277
37935,36910,36569
37936,37251,37935
339710,37593,36568
37251,37593,37593
37593,37935,36568
38278,38277,37935
38960,37935,36226
37935,36910,87491
37594,36568,42378
37252,36568,34176
38277,42037,42037
37935,36910,34518
37935,37252,45796
36910,36910,35202
37252,36568,39986
36910,37594,35201
36910,37594,38961
36910,37935,35543
37251,37593,38619
36910,37935,35885
36910,38277,38619
36910,37936,35885
35885,165412,38277
35543,37252,35885
35884,36227,37935
36568,35885,36568
36226,36568,37594
36227,36568,35884
37252,37252,38619
37252,37935,35543
36910,37251,38619
37252,37593,35543
36910,37594,38277
36910,37593,35544
37252,38277,38277
37252,37935,35202
37252,38277,109021
36910,38277,36568
36910,38277,38960
35543,38619,5639721
37252,38277,42378
37936,38277,34860
36568,37594,42036
35202,38961,34518
35543,39644,39985
36227,39302,38619
36227,38960,35201
36910,38961,40328
37251,39302,35544
36569,39302,40328
36910,38961,35543
36568,37593,39644
37252,36910,35885
37593,37252,39986
36910,38277,35885
37252,37936,39644
36226,37593,36568
35201,37252,41011
38277,37935,36227
38619,37935,40669
38277,37935,35202
39303,37252,41353
61858,36910,35543
40328,37252,41011
39986,37593,37593
39302,36910,41011
39303,38278,35884
39645,37936,40327
38961,37935,35543
38961,38278,40670
38961,39303,43062
38961,38619,40670
37252,39302,36227
35543,39302,40328
35543,37594,36910
36227,37936,41011
35885,37252,36226
35885,37594,39986
35543,37594,36227
35884,37594,38277
36227,37593,38619
36568,37936,35543
36226,38277,40669
36910,38277,35885
36910,37594,40328
36227,38278,36226
36226,37936,39986
35885,37594,35885
35884,37594,39986
35885,36910,36568
35884,36227,39986
36227,36569,36569
38277,36569,39644
37593,38619,36910
35543,37593,39302
35201,37594,37252
35885,39302,39302
36227,37594,37252
35543,36910,38618
38278,36910,37252
36569,36569,38277
37935,37593,37594
38277,37593,38277
38619,37594,37935
39302,37935,37936
39302,38960,37936
39302,37594,37935
38619,36910,38277
38277,37252,37594
37252,36910,38277
35201,38619,38277
35885,39644,1347901
35884,39645,39644
36569,39644,37251
37251,39986,281951
36910,38961,37593
37252,37936,44087
36910,36568,38277
35885,37252,36227
36226,36910,36227
36227,37252,39986
36227,38277,35885
36568,37935,38277
36226,38619,37936
36569,38278,36569
36568,38277,38618
36568,39645,36568
36910,39986,38619
36910,39986,37252
37252,39986,38277
37594,38619,37594
36911,36227,38619
37252,36910,37936
37252,36568,38277
37593,36227,37251
37594,36569,38961
37252,36910,36910
37251,37252,38277
36910,38961,37251
36568,39644,38961
36910,39986,36568
36911,41011,38277
36910,41011,37252
36910,40669,38277
37252,40327,37251
37936,39986,37935
37594,39986,37935
37251,39303,37252
39303,39985,37593
38961,39644,37935
38961,39302,37252
38277,42378,37594
37935,51606,37594
37935,41695,37936
37935,40669,37594
37594,40328,37594
38277,39986,44771
38277,39986,38960
38277,39986,36568
38619,41011,38961
37935,41695,36568
37594,41353,38277
37252,41695,36226
36910,41011,38277
36910,40669,35543
37252,40669,41353
37252,39986,35885
37252,39986,41011
37936,39986,35543
37252,39644,41353
37593,39644,35543
37594,38960,40328
37594,38619,35201
38277,38961,41012
39986,39302,35543
39986,38619,39986
39644,37935,35543
39986,36568,40669
51605,36910,36227
38960,36568,49213
38619,36227,36226
38961,36227,39644
38619,36568,35885
37935,36569,39302
37593,36910,36568
37594,1793898,38961
45796,35201,35885
38619,34518,39644
38618,34518,35201
38277,34517,39986
37935,34859,35543
37935,34518,39302
37251,34860,35201
37252,37936,39302
37935,40669,36227
38277,38619,38960
38277,35201,36568
38277,36226,38960
38619,36227,36227
38277,36568,38619
38619,3515683,36569
38960,35543,38277
38277,35543,36227
37935,35201,38277
37936,35543,36910
37594,35543,37936
38619,35885,36911
48188,35543,37935
38960,35543,36910
38619,35885,37935
38961,35885,36569
41695,35885,38618
35885,36227,36910
36226,36226,37936
36910,36568,37594
36910,36569,37594
36227,38960,37934
35884,39986,37252
35885,39986,36226
36226,39644,39303
36227,39645,35201
36910,38961,39645
36910,39302,35543
37252,38619,39644
37252,39302,35543
37251,38619,39644
37593,38277,35885
40670,38619,39644
38277,38960,35201
37936,38619,39302
37935,38277,253244
36569,37936,39985
36226,36910,36226
37935,36910,38961
38277,36910,35885
38277,37252,38619
37936,37252,36226
37935,36910,37935
37936,37252,36569
47505,38619,37935
37936,38961,36227
1935727,39303,38277
34860,39302,36910
34860,39302,37936
35543,38961,36569
34859,39644,37593
35202,39986,36226
34517,39644,37935
35543,38619,36227
35543,38961,38277
36568,38277,36226
35202,38619,37935
35543,37935,35885
35884,38277,38960
35884,38619,34859
36226,39644,38961
35885,39645,35202
35885,38961,38960
35885,39302,35543
36227,39302,38960
36569,39303,35885
35885,38960,38619
36226,39303,35885
36226,38960,38619
36910,38961,35884
36569,38961,38277
36568,38960,35885
36568,38277,38618
36910,38277,36226
37251,39303,38277
36227,39302,36227
35543,38960,37594
35543,39302,36226
36569,38961,37935
35884,38961,36568
36226,39644,37593
36227,39986,37252
36911,39644,36910
37252,38960,36910
37252,39644,37593
37251,39644,36227
45113,38961,38277
37252,38961,36569
38960,36910,38277
35885,36910,36910
36227,37252,38619
36226,37252,36568
35885,37936,37935
37252,37594,36226
36569,37252,37593
37252,37594,36910
36226,37594,38277
35885,37936,37252
36569,36910,38277
37594,37936,36910
36568,37936,37252
37252,37935,38619
37252,37593,35885
37935,37593,38961
36910,38277,36227
39302,38277,38618
37252,38277,36910
37593,38619,38619
37594,39302,36910
36568,39986,37935
36226,39645,36910
35543,38961,37936
2265184,39303,36910
35201,38961,38619
34860,39986,36568
35202,40669,37935
34860,39986,36227
34859,39644,37935
35543,39644,36568
34517,38619,37935
35543,42378,36568
35202,38619,37594
35201,38277,36568
35543,38960,37594
34860,38619,36569
35202,38961,37252
35201,38961,37935
34860,38619,36568
37594,38277,38277
39644,38277,36227
39302,38278,37935
3981161,38619,36910
35543,38618,37252
35201,38278,36227
35201,37936,38960
35201,38277,35543
39986,37935,39303
35543,38276,35885
35201,156185,38961
34859,37594,36227
35201,37251,38961
35543,37252,36910
35885,36568,37594
36227,35884,36227
35885,36568,39302
36227,36226,35884
35543,35885,39644
35885,35543,36227
37935,37594,38277
39644,38961,36910
39303,39302,38277
38961,39644,37252
37252,39986,37935
35543,39644,37594
35543,39644,37594
36227,39644,37252
36227,38961,37593
35885,38619,37252
37936,38619,37252
38961,37594,38619
38278,37593,35885
38961,38960,38961
38619,39645,35884
38619,39986,38619
38277,38960,36569
38619,39302,38618
38961,39302,36227
38619,38960,38277
37935,38960,36568
37251,39303,36910
38277,38961,38277
37594,7073403,36226
37593,36227,38277
37594,37936,58782
37251,37251,38277
36910,37251,36910
37594,40328,37593
37252,38277,37252
36910,41353,36226
37252,41695,38619
36226,42037,35885
35885,39986,38277
35885,38961,36227
35201,42379,38277
35885,40669,36226
35543,39302,146273
35885,47163,37252
35201,41011,38961
35885,45113,36227
35543,44770,38961
35885,45796,36569
36227,44429,39302
36226,42036,36569
36569,45112,38960
36227,45113,36227
36226,41010,39302
36569,40669,35543
36568,41695,38619
36911,42378,36910
36569,39302,36910
36910,39986,37252
36910,39302,39302
36227,42037,35885
35885,39986,38619
36227,39303,35884
43062,39303,38278
36226,42037,36569
36227,42378,37252
36227,42037,38277
36910,39303,35885
37252,41353,306559
321255,37935,37935
37252,39986,35885
35885,41353,38277
35543,42720,36226
35543,37594,38619
35543,43062,36568
36569,40669,38619
36226,38277,37252
35885,42378,38277
35884,43404,36910
36226,42036,37936
46137,45795,35884
37251,39302,38960
36568,38961,35543
36568,39644,39644
37936,40328,35543
38619,39986,38961
38619,39302,35885
38960,39302,38961
38277,39303,35201
37935,37594,38961
37251,36227,35201
36227,36910,39303
36227,37593,35543
36568,41353,38961
36910,39302,35543
36226,37594,39644
36568,37252,44770
36910,37252,42720
36227,37594,35543
36910,37593,42720
36568,38277,35543
35885,38277,42378
35885,37935,43404
36227,38277,43062
36569,38277,35543
36568,38619,143539
36911,37936,40327
36568,38277,36568
36910,37594,41012
37936,88174,35885
38960,38277,40670
38619,37935,36568
38619,37936,40670
39986,38277,36227
37594,37594,40327
35885,37935,36226
36227,37594,39644
36568,38277,36910
36568,43062,39644
36226,37594,36910
36910,37935,38961
36569,36910,37593
36226,35543,38619
36568,35543,37594
35543,36227,38619
36226,36227,36910
62200,36568,39986
36569,36568,36227
36227,37935,40327
35885,39303,36910
36569,39644,39302
36569,39303,36910
36227,38960,39644
36227,38619,37252
36226,38619,39302
36910,38961,37251
36226,38619,38961
36568,38619,37252
36910,37594,38277
36910,36910,38961
36569,37252,36910
36226,37936,39644
36568,37594,37594
36568,39302,39303
36910,37936,37594
37935,38277,38961
38961,38960,37251
36910,38961,38960
35885,38619,37935
36226,38619,38277
36568,38619,37251
36568,38618,38960
36227,38277,37251
36910,38277,66302
36910,38277,37935
36568,38277,38961
36569,38277,37594
36227,37936,38960
36568,38618,37935
36227,38619,38277
37593,38619,37594
38619,38619,40328
37594,38619,36910
37593,38277,39986
37252,39302,37252
37594,39644,40328
37593,38960,37594
37936,37594,39644
38277,36227,37594
37252,36227,38619
38961,38277,37252
38961,107313,38277
38619,39302,37594
38277,39644,38619
38277,39644,37594
37593,38961,38277
38277,38961,37936
38277,39302,38277
37593,38277,37935
37935,38277,38277
37594,38960,37593
38619,38961,37594
37936,43745,38277
38619,39301,37936
38618,40327,38278
36568,39644,37593
35885,39644,37594
35885,38961,38961
35885,39986,36910
37594,40327,40328
39986,41011,36911
39302,39303,39302
38619,39986,37251
38961,39303,39302
38619,38277,37252
38960,38960,38961
38619,36910,36910
38278,38277,39644
38277,38960,36227
39302,38960,38618
37594,38619,38619
36226,38961,36569
35885,38960,38618
36568,38619,36568
38619,38619,39303
36568,39644,36910
35885,39644,38619
35543,39644,36910
35543,45454,38961
34859,41695,37936
35543,40669,38277
36227,39986,37935
35885,40327,38277
36227,38277,38277
37252,35885,37935
38961,36227,39302
38960,36227,36568
38961,36227,10137623
39302,36568,42378
38961,36226,35543
38961,37936,42720
38619,38619,35885
38961,38619,43061
38277,38277,35201
37935,38277,42378
37594,42720,34859
38277,39986,42037
37935,35884,34860
38277,35543,42037
37935,36227,35543
37936,35884,42037
38277,3696133,35543
37935,35543,39644
37594,35202,38277
38961,35202,35885
38960,35201,39986
40327,34859,35885
40328,35543,39644
40328,35201,36227
290838,35543,39303
37935,34859,36569
36226,35543,39302
36568,35885,36568
36911,35885,39302
37252,36226,36910
36910,36226,38961
37593,36227,36910
37252,36568,40669
36226,36569,35884
36910,36569,789806
37935,36910,35543
38960,38961,40670
38960,39986,35885
37594,39986,39986
38277,37936,36226
37593,36568,39986
37935,36910,35885
37594,36910,39644
58099,37936,41695
38277,37935,39302
623028,37594,36910
36568,37935,39644
36910,38277,36568
36227,38619,39644
36226,37936,37252
36910,38619,39302
36569,38619,37593
37252,71428,39302
36569,38277,36910
36569,37593,39303
36910,37935,36910
36910,39302,38618
36910,38961,67327
36910,38619,38619
37252,39303,269307
46138,38619,38960
36568,38276,37935
36910,38277,38277
36910,38619,37936
36569,38277,38277
36226,38277,37936
37593,38277,39302
38277,37935,43062
38277,38961,35885
37936,38960,42720
37593,38277,35543
37252,38618,42378
37252,38277,45796
37594,38961,43062
36910,38277,35885
37935,38619,42378
38277,154476,35885
39644,38619,42378
38278,38961,35885
38619,38960,40669
45454,38619,38961
38277,38619,35885
38961,7657471,46480
37936,41695,36569
37935,42037,41011
36568,42037,36569
35544,39644,40669
35543,36911,36569
36569,36910,40327
36227,36568,36226
37593,36910,41011
38619,37594,36227
38961,37594,41011
39303,37593,35885
38619,37594,39644
37935,38619,38961
38277,38961,36568
38277,37936,40328
37594,36910,36910
37935,36910,39302
37252,41695,37251
35885,36910,39302
35202,36568,36910
35201,37594,39644
35201,37252,36910
