364,392,
364,392,
392,392,
392,364,
392,392,
364,392,
364,392,
392,364,
392,392,
392,392,
364,392,
364,364,
392,392,
392,392,
392,364,
364,392,
364,392,
392,392,
392,364,
392,392,
364,392,
364,392,
392,364,
392,392,
392,392,
364,392,
364,364,
392,392,
392,392,
392,364,
364,364,
364,392,
392,392,
392,364,
392,392,
364,392,
364,392,
392,364,
392,364,
392,392,
364,392,
364,364,
392,364,
392,392,
392,392,
364,364,
364,392,
392,392,
392,364,
392,364,
364,392,
364,392,
392,392,
392,364,
392,392,
364,392,
364,364,
392,364,
392,392,
392,392,
364,364,
364,392,
392,392,
392,392,
392,364,
364,392,
364,392,
392,392,
392,364,
392,392,
364,392,
364,364,
392,364,
392,392,
392,392,
364,364,
364,364,
392,392,
392,392,
392,364,
364,392,
364,392,
392,392,
392,364,
392,392,
364,392,
364,392,
392,364,
392,392,
392,392,
364,392,
364,364,
392,392,
392,392,
392,364,
364,392,
364,392,
392,392,
364,364,
392,392,
392,392,
392,392,
364,364,
364,392,
364,392,
392,392,
392,364,
392,392,
364,392,
392,364,
392,364,
392,392,
364,392,
364,364,
364,364,
392,392,
392,392,
392,364,
364,364,
392,392,
392,392,
392,364,
364,392,
364,392,
364,392,
392,364,
392,392,
392,392,
364,392,
392,364,
392,392,
392,392,
364,392,
364,364,
364,392,
392,392,
392,364,
392,364,
364,392,
392,392,
392,364,
392,392,
364,392,
364,392,
364,364,
392,392,
392,392,
392,392,
364,364,
392,392,
392,392,
392,364,
364,364,
364,392,
364,392,
392,364,
392,392,
392,392,
364,392,
392,364,
392,392,
392,392,
364,392,
364,364,
364,392,
392,392,
392,392,
392,364,
364,392,
392,392,
392,364,
392,364,
364,392,
364,392,
364,364,
392,392,
392,392,
392,392,
364,364,
392,364,
392,392,
392,392,
364,364,
364,392,
364,392,
392,392,
392,364,
392,392,
364,392,
392,364,
392,364,
392,392,
364,392,
364,392,
364,364,
392,392,
392,392,
392,364,
364,392,
392,392,
392,392,
392,364,
364,392,
364,392,
364,392,
392,364,
392,392,
392,392,
364,392,
392,364,
392,392,
392,392,
364,364,
364,364,
364,392,
392,392,
392,364,
392,364,
364,392,
392,392,
392,364,
392,392,
364,392,
364,392,
364,364,
392,392,
392,392,
392,392,
364,364,
392,392,
392,392,
392,364,
364,392,
364,392,
364,392,
392,364,
392,392,
392,392,
364,392,
392,364,
392,392,
392,392,
364,392,
364,364,
364,392,
392,392,
392,364,
392,364,
364,392,
392,392,
392,364,
392,364,
364,392,
364,392,
364,364,
392,364,
392,392,
392,392,
364,364,
392,364,
392,392,
392,392,
364,364,
364,392,
364,392,
392,392,
392,364,
392,392,
364,392,
392,392,
392,364,
392,392,
364,392,
364,392,
364,364,
392,392,
392,392,
392,364,
364,392,
392,392,
392,392,
392,364,
364,392,
364,392,
364,392,
392,364,
392,392,
392,392,
364,392,
392,364,
392,392,
392,392,
364,364,
364,364,
364,392,
392,392,
392,364,
392,392,
364,392,
392,392,
392,364,
392,392,
364,392,
364,392,
364,364,
392,392,
392,392,
392,392,
364,364,
392,392,
392,392,
392,364,
364,392,
364,392,
364,392,
392,364,
392,392,
392,392,
364,392,
392,364,
392,364,
392,392,
364,392,
364,364,
364,392,
392,392,
392,364,
392,364,
364,392,
392,392,
392,364,
392,364,
364,392,
364,392,
364,392,
392,364,
392,392,
392,392,
364,364,
392,392,
392,392,
392,392,
364,364,
364,392,
364,392,
392,392,
392,364,
392,392,
364,392,
392,392,
392,364,
392,392,
364,392,
392,364,
364,364,
392,392,
392,392,
392,364,
364,392,
364,392,
392,392,
392,364,
392,392,
392,392,
364,392,
392,364,
392,392,
392,392,
364,392,
364,364,
392,392,
392,392,
392,364,
392,392,
364,392,
392,392,
392,364,
392,392,
364,392,
364,392,
392,364,
392,392,
392,392,
392,392,
364,364,
392,392,
392,392,
392,364,
364,364,
364,392,
392,392,
392,364,
392,392,
392,392,
364,392,
392,364,
392,364,
392,392,
364,392,
364,364,
392,364,
392,392,
392,392,
392,364,
364,392,
392,392,
392,364,
392,364,
364,392,
364,392,
392,392,
392,364,
392,392,
392,392,
364,392,
392,364,
392,392,
392,392,
364,364,
364,392,
392,392,
392,392,
392,364,
392,392,
364,392,
392,392,
392,364,
392,392,
364,392,
364,392,
392,364,
392,392,
392,392,
392,364,
364,364,
392,392,
392,392,
392,364,
364,392,
364,392,
392,392,
392,364,
392,392,
392,392,
364,392,
392,364,
392,392,
392,392,
364,392,
364,364,
392,392,
392,392,
392,364,
392,392,
364,392,
392,392,
392,364,
392,392,
364,392,
364,392,
392,364,
392,364,
392,392,
392,392,
364,364,
392,392,
392,392,
392,364,
364,364,
364,392,
392,392,
392,364,
392,364,
392,392,
364,392,
392,392,
392,364,
392,392,
364,392,
364,364,
392,392,
392,392,
392,392,
392,364,
364,392,
392,392,
392,392,
392,364,
364,392,
364,392,
392,392,
392,364,
392,392,
392,392,
364,364,
392,364,
392,392,
392,392,
364,364,
364,392,
392,392,
392,392,
392,364,
392,392,
364,392,
392,392,
392,364,
392,392,
364,392,
364,392,
392,364,
392,392,
392,392,
392,364,
364,392,
392,392,
392,392,
392,364,
364,392,
364,392,
392,392,
392,364,
392,392,
392,392,
364,392,
392,364,
392,392,
392,392,
364,364,
364,364,
392,392,
392,392,
392,364,
392,392,
364,392,
392,392,
392,364,
392,364,
364,392,
364,392,
392,364,
392,364,
392,392,
392,392,
364,364,
392,392,
392,392,
392,364,
364,364,
364,392,
392,392,
392,392,
392,364,
392,392,
364,392,
392,392,
392,364,
392,392,
364,392,
364,364,
392,392,
392,392,
392,392,
392,364,
364,392,
392,392,
392,392,
392,364,
364,392,
364,392,
392,392,
392,364,
392,392,
392,392,
364,364,
392,364,
392,392,
392,392,
364,364,
364,392,
392,392,
392,392,
392,364,
392,392,
364,392,
392,392,
392,364,
392,392,
364,392,
364,392,
392,364,
392,392,
392,392,
392,364,
364,392,
392,392,
392,392,
392,364,
364,392,
364,392,
392,392,
392,364,
392,364,
392,392,
364,392,
392,364,
392,392,
392,392,
364,364,
364,364,
392,392,
392,392,
392,364,
392,364,
364,392,
392,392,
392,364,
392,364,
364,392,
364,392,
392,364,
392,392,
392,392,
392,392,
364,364,
392,392,
392,392,
392,392,
364,364,
364,392,
392,392,
392,392,
392,364,
392,392,
364,392,
392,364,
392,364,
392,392,
364,392,
364,364,
392,392,
392,392,
392,392,
392,364,
364,392,
392,392,
392,392,
392,364,
364,392,
364,392,
392,392,
392,364,
392,392,
392,392,
364,364,
392,392,
392,392,
392,392,
364,364,
364,392,
392,392,
392,392,
392,364,
392,392,
364,392,
392,392,
392,364,
392,392,
364,392,
364,364,
392,364,
392,392,
392,392,
392,364,
364,392,
392,392,
392,392,
392,364,
364,364,
364,392,
392,392,
392,364,
392,364,
392,392,
364,392,
392,364,
392,392,
392,392,
364,364,
364,364,
392,392,
392,392,
392,392,
392,364,
364,392,
392,392,
392,364,
392,364,
364,392,
364,392,
392,364,
392,392,
392,392,
392,392,
364,364,
392,392,
392,392,
392,392,
364,364,
364,392,
392,392,
392,364,
392,364,
392,392,
364,392,
392,364,
392,364,
392,392,
364,392,
364,364,
392,392,
392,392,
392,392,
392,364,
364,392,
392,392,
392,392,
392,364,
364,392,
364,392,
392,392,
392,364,
392,392,
392,392,
364,364,
392,392,
392,392,
392,392,
364,364,
364,392,
392,392,
392,392,
392,364,
392,392,
364,392,
392,392,
392,364,
392,392,
364,392,
364,364,
392,364,
392,392,
392,392,
392,364,
364,364,
392,392,
392,392,
392,364,
364,364,
364,392,
392,392,
392,364,
392,392,
392,392,
364,392,
392,364,
392,392,
392,392,
364,392,
364,364,
392,392,
392,392,
392,392,
392,364,
364,392,
392,392,
392,364,
392,364,
364,392,
364,392,
392,364,
392,392,
392,392,
392,392,
364,364,
392,392,
392,392,
392,392,
364,364,
364,392,
392,392,
392,364,
392,364,
392,392,
364,392,
392,364,
392,392,
392,392,
364,392,
364,364,
392,392,
392,392,
392,392,
392,364,
364,392,
392,392,
392,392,
392,364,
364,392,
364,392,
392,364,
392,364,
392,392,
392,392,
364,364,
392,392,
392,392,
392,392,
364,364,
364,364,
392,392,
392,392,
392,364,
392,392,
364,392,
392,392,
392,392,
392,364,
364,392,
364,392,
392,392,
392,364,
392,392,
392,392,
364,364,
392,392,
392,392,
392,392,
364,364,
364,392,
392,392,
392,392,
392,364,
392,364,
364,392,
392,392,
392,364,
392,392,
364,392,
364,364,
392,364,
392,392,
392,392,
392,364,
364,364,
392,392,
392,392,
392,392,
364,364,
364,392,
392,392,
392,364,
392,392,
392,392,
364,392,
392,364,
392,392,
392,392,
364,392,
364,364,
392,392,
392,392,
392,392,
392,364,
364,392,
392,392,
392,364,
392,364,
364,392,
364,392,
392,364,
392,392,
392,392,
392,392,
364,364,
392,392,
392,392,
392,392,
364,364,
364,392,
392,392,
392,392,
392,364,
392,392,
364,392,
392,364,
392,392,
392,392,
364,392,
364,364,
392,392,
392,392,
392,392,
392,364,
364,392,
392,392,
392,392,
392,364,
364,392,
364,392,
392,364,
392,364,
392,392,
392,392,
364,364,
392,392,
392,392,
392,392,
364,364,
364,364,
392,392,
392,392,
392,364,
392,364,
364,392,
392,392,
392,364,
392,392,
364,392,
364,364,
392,364,
392,392,
392,392,
392,392,
364,364,
392,392,
392,392,
392,392,
364,364,
364,392,
392,392,
392,364,
392,392,
392,392,
364,392,
392,364,
392,392,
392,392,
364,392,
364,364,
392,392,
392,392,
392,364,
392,364,
364,392,
392,392,
392,364,
392,364,
364,392,
364,392,
392,364,
392,392,
392,392,
392,392,
364,364,
392,392,
392,392,
392,392,
364,364,
364,392,
392,392,
392,392,
392,364,
392,392,
364,392,
392,364,
392,392,
392,392,
364,392,
364,364,
392,392,
392,392,
392,392,
392,364,
364,392,
392,392,
392,392,
392,364,
364,392,
364,392,
392,364,
392,364,
392,392,
392,392,
364,364,
392,364,
392,392,
392,392,
364,364,
364,364,
392,392,
392,392,
392,364,
392,392,
364,392,
392,392,
392,364,
392,392,
364,392,
364,392,
392,364,
392,392,
392,392,
392,364,
364,392,
392,392,
392,364,
392,364,
364,392,
364,392,
392,392,
392,364,
392,392,
392,392,
364,392,
392,364,
392,392,
392,392,
364,364,
364,392,
392,392,
392,392,
392,364,
392,392,
364,392,
392,392,
392,364,
392,392,
364,392,
364,392,
392,364,
392,392,
392,392,
392,364,
364,364,
392,392,
392,392,
392,364,
364,392,
364,392,
392,392,
392,364,
392,392,
392,392,
364,392,
392,364,
392,392,
392,392,
364,392,
364,364,
392,392,
392,392,
392,364,
392,392,
364,392,
392,392,
392,364,
392,392,
364,392,
364,392,
392,364,
392,364,
392,392,
392,392,
364,364,
392,392,
392,392,
392,364,
364,364,
364,392,
392,392,
392,364,
392,364,
392,392,
364,392,
392,392,
392,364,
392,392,
364,392,
364,364,
392,392,
392,392,
392,392,
392,364,
364,392,
392,392,
392,392,
392,364,
364,392,
364,392,
392,392,
392,364,
392,392,
392,392,
364,364,
392,364,
392,392,
392,392,
364,364,
364,392,
392,392,
392,392,
392,364,
392,392,
364,392,
392,392,
392,364,
392,392,
364,392,
364,392,
392,364,
364,392,
364,392,
392,364,
392,392,
392,392,
364,392,
364,364,
392,392,
392,392,
392,392,
364,364,
364,392,
392,392,
392,392,
392,364,
364,392,
364,392,
392,364,
392,364,
392,392,
364,392,
364,364,
392,392,
392,392,
392,392,
364,364,
364,364,
392,392,
392,392,
392,364,
364,364,
364,392,
392,392,
392,364,
392,392,
364,392,
364,364,
392,364,
392,392,
392,392,
364,392,
364,364,
392,392,
392,392,
392,392,
364,364,
364,392,
392,392,
392,364,
392,392,
364,392,
364,392,
392,364,
392,392,
392,392,
364,392,
364,364,
392,392,
392,392,
392,392,
364,364,
364,392,
392,392,
392,364,
392,364,
364,392,
364,392,
392,364,
392,392,
392,392,
364,392,
364,364,
392,392,
392,392,
392,392,
364,364,
364,392,
392,392,
392,392,
392,364,
364,392,
364,392,
392,364,
392,392,
392,392,
364,392,
364,364,
392,392,
392,392,
392,392,
364,364,
364,364,
392,392,
392,392,
392,364,
364,392,
364,392,
392,364,
392,364,
392,392,
364,392,
364,364,
392,364,
392,392,
392,392,
364,392,
364,364,
392,392,
392,392,
392,364,
364,392,
364,392,
392,392,
392,364,
392,392,
364,392,
364,392,
392,364,
392,392,
392,392,
364,392,
364,364,
392,392,
392,392,
392,364,
364,364,
364,392,
392,392,
392,364,
392,392,
364,392,
364,392,
392,364,
392,392,
392,392,
364,392,
364,364,
392,392,
392,392,
392,392,
364,364,
364,392,
392,392,
392,364,
392,392,
364,392,
364,392,
392,364,
392,392,
392,392,
364,392,
364,364,
392,392,
392,392,
392,392,
364,364,
364,392,
392,392,
392,364,
392,364,
364,392,
364,392,
392,364,
392,392,
392,392,
364,392,
364,364,
392,364,
392,392,
392,392,
364,364,
364,364,
392,392,
392,392,
392,364,
364,392,
364,392,
392,364,
392,364,
392,392,
364,392,
364,392,
392,364,
392,392,
392,392,
364,392,
364,364,
392,392,
392,392,
392,364,
364,392,
364,392,
392,392,
392,364,
392,392,
364,392,
364,392,
392,364,
392,392,
392,392,
364,392,
364,364,
392,392,
392,392,
392,364,
364,364,
364,392,
392,392,
392,364,
392,392,
364,392,
364,392,
392,364,
392,392,
392,392,
364,392,
364,364,
392,392,
392,392,
392,392,
364,364,
364,392,
392,392,
392,364,
392,392,
364,392,
364,392,
392,364,
392,392,
392,392,
364,392,
364,364,
392,364,
392,392,
392,392,
364,364,
364,392,
392,392,
392,364,
392,364,
364,392,
364,392,
392,364,
392,364,
392,392,
364,392,
364,364,
392,364,
392,392,
392,392,
364,364,
364,392,
392,392,
392,392,
392,364,
364,392,
364,392,
392,392,
392,364,
392,392,
392,392,
364,392,
364,364,
392,392,
392,392,
392,364,
364,364,
392,392,
392,392,
392,364,
392,392,
364,392,
364,392,
392,364,
392,392,
392,392,
364,392,
392,364,
392,392,
392,392,
392,392,
364,364,
364,392,
392,392,
392,364,
392,392,
364,392,
392,392,
392,364,
392,392,
392,392,
364,392,
364,364,
392,392,
392,392,
392,392,
364,364,
392,392,
392,392,
392,364,
392,364,
364,392,
364,392,
392,364,
392,392,
392,392,
364,392,
392,364,
392,364,
392,392,
392,392,
364,364,
364,364,
392,392,
392,392,
392,364,
364,392,
392,392,
392,364,
392,364,
392,392,
364,392,
364,392,
392,364,
392,392,
392,392,
364,364,
392,392,
392,392,
392,392,
392,364,
364,392,
364,392,
392,392,
392,364,
392,392,
364,392,
392,392,
392,364,
392,392,
392,392,
364,364,
364,364,
392,392,
392,392,
392,364,
364,364,
392,392,
392,392,
392,364,
392,392,
364,392,
364,392,
392,364,
392,392,
392,392,
364,392,
392,364,
392,392,
392,392,
392,392,
364,364,
364,392,
392,392,
392,364,
392,392,
364,392,
392,392,
392,364,
392,392,
392,392,
364,392,
364,364,
392,392,
392,392,
392,364,
364,364,
392,392,
392,392,
392,364,
392,364,
364,392,
364,392,
392,364,
392,364,
392,392,
364,392,
392,364,
392,364,
392,392,
392,392,
364,364,
364,392,
392,392,
392,392,
392,364,
364,392,
392,392,
392,392,
392,364,
392,392,
364,392,
364,392,
392,364,
392,392,
392,392,
364,364,
392,392,
392,392,
392,392,
392,364,
364,392,
364,392,
392,392,
392,364,
392,392,
364,392,
392,392,
392,364,
392,392,
392,392,
364,364,
364,364,
392,392,
392,392,
392,364,
364,392,
392,392,
392,392,
392,364,
392,392,
364,392,
364,392,
392,364,
392,392,
392,392,
364,392,
392,364,
392,392,
392,392,
392,364,
364,364,
364,392,
392,392,
392,364,
392,392,
364,392,
392,392,
392,364,
392,364,
392,392,
364,392,
364,364,
392,392,
392,392,
392,364,
364,364,
392,392,
392,392,
392,364,
392,364,
364,392,
364,392,
392,392,
392,364,
392,392,
364,392,
392,364,
392,392,
392,392,
392,392,
364,364,
364,392,
392,392,
392,392,
392,364,
364,392,
392,392,
392,392,
392,364,
392,392,
364,392,
364,364,
392,364,
392,392,
392,392,
364,364,
392,392,
392,392,
392,392,
392,364,
364,392,
364,392,
392,392,
392,364,
392,392,
364,392,
392,392,
392,364,
392,392,
392,392,
364,364,
364,392,
392,392,
392,392,
392,364,
364,392,
392,392,
392,392,
392,364,
392,392,
364,392,
364,392,
392,364,
392,392,
392,392,
364,364,
392,364,
392,392,
392,392,
392,364,
364,364,
364,392,
392,392,
392,364,
392,364,
364,392,
392,392,
392,364,
392,364,
392,392,
364,392,
364,364,
392,392,
392,392,
392,364,
364,364,
392,392,
392,392,
392,392,
392,364,
364,392,
364,392,
392,392,
392,364,
392,392,
364,392,
392,364,
392,392,
392,392,
392,392,
364,364,
364,392,
392,392,
392,392,
392,364,
364,392,
392,392,
392,392,
392,364,
392,392,
364,392,
364,364,
392,364,
392,392,
392,392,
364,364,
392,392,
392,392,
392,392,
392,364,
364,392,
364,392,
392,392,
392,364,
392,392,
364,392,
392,392,
392,364,
392,392,
392,392,
364,364,
364,392,
392,392,
392,392,
392,364,
364,392,
392,392,
392,392,
392,364,
392,364,
364,392,
364,392,
392,364,
392,392,
392,392,
364,364,
392,364,
392,392,
392,392,
392,364,
364,364,
364,392,
392,392,
392,392,
392,364,
364,392,
392,392,
392,364,
392,392,
392,392,
364,392,
364,364,
392,392,
392,392,
392,392,
364,364,
392,392,
392,392,
392,392,
392,364,
364,392,
364,392,
392,364,
392,364,
392,392,
364,392,
392,364,
392,392,
392,392,
392,392,
364,364,
364,392,
392,392,
392,392,
392,364,
364,392,
392,392,
392,392,
392,364,
392,392,
364,392,
364,364,
392,392,
392,392,
392,392,
364,364,
392,392,
392,392,
392,392,
392,364,
364,392,
364,392,
392,392,
392,364,
392,392,
364,392,
392,364,
392,364,
392,392,
392,392,
364,364,
364,392,
392,392,
392,392,
392,364,
364,364,
392,392,
392,392,
392,364,
392,364,
364,392,
364,392,
392,364,
392,392,
392,392,
364,364,
392,364,
392,392,
392,392,
392,392,
364,364,
364,392,
392,392,
392,392,
392,364,
364,392,
392,392,
392,364,
392,392,
392,392,
364,392,
364,364,
392,392,
392,392,
392,392,
364,364,
392,392,
392,392,
392,392,
392,364,
364,392,
364,392,
392,364,
392,364,
392,392,
364,392,
392,364,
392,392,
392,392,
392,392,
364,364,
364,392,
392,392,
392,392,
392,364,
364,392,
392,392,
392,392,
392,364,
392,392,
364,392,
364,364,
392,392,
392,392,
392,392,
364,364,
392,392,
392,392,
392,364,
392,392,
364,392,
364,392,
392,364,
392,364,
392,392,
364,392,
392,364,
392,392,
392,392,
392,364,
364,364,
364,392,
392,392,
392,364,
392,364,
364,392,
392,392,
392,392,
392,364,
392,392,
364,392,
364,364,
392,392,
392,392,
392,392,
364,364,
392,392,
392,392,
392,392,
392,364,
364,392,
364,392,
392,392,
392,364,
392,392,
364,392,
392,364,
392,364,
392,392,
392,392,
364,364,
364,392,
392,392,
392,392,
392,364,
364,392,
392,392,
392,392,
392,364,
392,392,
364,392,
364,392,
392,364,
392,392,
392,392,
364,364,
392,392,
392,392,
392,392,
392,364,
364,392,
364,392,
392,392,
392,364,
392,392,
364,392,
392,392,
392,364,
392,392,
392,392,
364,364,
364,364,
392,392,
392,392,
392,364,
364,392,
392,392,
392,392,
392,364,
392,364,
364,392,
364,392,
392,364,
392,364,
392,392,
364,392,
392,364,
392,392,
392,392,
392,364,
364,364,
364,392,
392,392,
392,392,
392,364,
364,392,
392,392,
392,392,
392,364,
392,392,
364,392,
364,364,
392,392,
392,392,
392,392,
364,364,
392,392,
392,392,
392,392,
392,364,
364,392,
364,392,
392,392,
392,364,
392,392,
364,392,
392,364,
392,364,
392,392,
392,392,
364,364,
364,392,
392,392,
392,392,
392,364,
364,392,
392,392,
392,392,
392,364,
392,392,
364,392,
364,392,
392,364,
392,392,
392,392,
364,364,
392,392,
392,392,
392,392,
392,364,
364,392,
364,392,
392,392,
392,364,
392,364,
364,392,
392,392,
392,364,
392,392,
392,392,
364,364,
364,364,
392,392,
392,392,
392,364,
364,364,
392,392,
392,392,
392,392,
392,364,
364,392,
364,392,
420,364,
392,392,
392,392,
392,392,
364,364,
364,392,
364,392,
392,392,
392,364,
392,392,
364,392,
392,392,
392,364,
392,392,
364,392,
364,364,
364,364,
392,392,
392,392,
392,364,
364,392,
392,392,
392,392,
392,364,
392,392,
392,392,
392,364,
364,364,
392,392,
392,392,
392,364,
392,392,
364,392,
364,392,
392,364,
392,392,
392,392,
364,392,
392,364,
392,392,
392,392,
392,364,
364,364,
364,392,
392,392,
392,364,
392,392,
364,392,
392,392,
392,364,
392,392,
392,392,
364,392,
364,364,
392,392,
392,392,
392,392,
364,364,
392,392,
392,392,
392,364,
392,364,
364,392,
364,392,
392,364,
392,392,
392,392,
364,392,
392,364,
392,364,
392,392,
392,392,
364,364,
364,392,
392,392,
392,392,
392,364,
364,392,
392,392,
392,364,
392,364,
392,392,
364,392,
364,392,
392,364,
392,392,
392,392,
364,364,
392,392,
392,392,
392,392,
392,364,
364,392,
364,392,
392,392,
392,364,
392,392,
364,392,
392,392,
392,364,
392,392,
392,392,
364,364,
364,364,
392,392,
392,392,
392,364,
364,364,
392,392,
392,392,
392,364,
392,392,
364,392,
364,392,
392,364,
392,392,
392,392,
364,392,
392,364,
392,392,
392,392,
392,364,
364,392,
364,392,
392,392,
392,364,
392,392,
364,392,
392,392,
392,364,
392,392,
392,392,
364,392,
364,364,
392,392,
392,392,
392,364,
364,364,
392,392,
392,392,
392,364,
392,364,
364,392,
364,392,
392,364,
392,364,
392,392,
364,392,
392,364,
392,364,
392,392,
392,392,
364,364,
364,392,
392,392,
392,392,
392,364,
364,392,
392,392,
392,392,
392,364,
392,392,
364,392,
364,392,
392,364,
392,392,
392,392,
364,364,
392,392,
392,392,
392,392,
392,364,
364,392,
364,392,
392,392,
392,364,
392,392,
364,392,
392,392,
392,364,
392,392,
392,392,
364,364,
364,364,
392,392,
392,392,
392,364,
364,392,
392,392,
392,392,
392,364,
392,392,
364,392,
364,392,
392,364,
392,392,
392,392,
364,392,
392,364,
392,392,
392,392,
392,364,
364,392,
364,392,
392,392,
392,364,
392,392,
364,392,
392,392,
392,364,
392,364,
392,392,
364,392,
364,364,
392,392,
392,392,
392,364,
364,364,
392,392,
392,392,
392,364,
392,364,
364,392,
364,392,
392,392,
392,364,
392,392,
364,392,
392,364,
392,392,
392,392,
392,392,
364,364,
364,392,
392,392,
392,392,
392,364,
364,392,
392,392,
392,392,
392,364,
392,392,
364,392,
364,364,
392,364,
392,392,
392,392,
364,364,
392,392,
392,392,
392,392,
392,364,
364,392,
364,392,
392,392,
392,364,
392,392,
364,392,
392,392,
392,364,
392,392,
392,392,
364,364,
364,392,
392,392,
392,392,
392,364,
364,392,
392,392,
392,392,
392,364,
392,392,
364,392,
364,392,
392,364,
392,392,
392,392,
364,364,
392,364,
392,392,
392,392,
392,364,
